id_producto,categoria,descripcion,marca,cantidad_base,unidad_base,n_observaciones,origen,revisado
7790749643615,bebidas.yerba_mate_1kg,YERBA BUEN DIA 1 KG.,ESTABLECIMIENTO IMHOF S.R.L.,1,kg,101,auto,no
7798028020508,bebidas.yerba_mate_1kg,LA POSADENA YERBA MA,LA POSADENA,1,kg,99,auto,no
7790802000041,bebidas.yerba_mate_1kg,YERBA MATE ROMANCE ESPECIAL PAQ 1 KG,ROMANCE,1,kg,98,auto,no
7793750009746,bebidas.yerba_mate_1kg,YERBA PIPORE ESPECIAL PAL,PIPORE,1,kg,97,auto,no
7792198006669,bebidas.yerba_mate_1kg,NATURA YERBA MATE SU,NATURA,1,kg,93,auto,no
7793704000119,bebidas.yerba_mate_1kg,YEMAYPE YERBA MATE,YEMAYPE,1,kg,93,auto,no
7798028021611,bebidas.yerba_mate_1kg,PAJARO AZ YERBA PREM,PAJARO AZUL,1,kg,93,auto,no
7799120004007,bebidas.yerba_mate_1kg,CHECK YERBA 1KG,CHECK,1,kg,93,auto,no
7798039850187,bebidas.yerba_mate_1kg,YERBA ANDRESITO ESPECIAL,ANDRESITO,1,kg,78,auto,no
0786071065932,bebidas.yerba_mate_1kg,YERBA MATE SAMAR SECADERO PAQ 1 KGM,SECADERO,1,kg,70,auto,no
0786071065949,bebidas.yerba_mate_1kg,YERBA MATE ESTACIONAM.NATURAL DON OMAR PAQ 1 KGM,DON OMAR,1,kg,69,auto,no
0758890928057,bebidas.yerba_mate_1kg,YERBA MATE TRADICIONAL DON BASILIO PAQ 1 KGM,DON BASILIO,1,kg,57,auto,no
7790411000807,bebidas.yerba_mate_1kg,"YERBA MATE DESPALADA LIB.D/GLUTEN, ROSAMONTE, 1000 GR",ROSAMONTE,1,kg,54,auto,no
7730945980039,bebidas.yerba_mate_1kg,YERBA MATE SP ESP URUGUAY,LIBRE,1,kg,46,auto,no
7792710000373,bebidas.yerba_mate_1kg,YERBA MATE S/PALO,AMANDA,1,kg,28,auto,no
7790326003214,bebidas.yerba_mate_1kg,YERBA MATE CON PALO AGUANTADORA SUAVE X 1KG,AGUANTADORA,1,un,20,auto,no
7790326000558,bebidas.yerba_mate_1kg,YERBA MATE CON PALO AGUANTADORA X 1KG,AGUANTADORA,1,un,18,auto,no
7790411000494,bebidas.yerba_mate_1kg,YERBA ROSAMONTE SUAVE 1KG.,HREÑUK S.A.,1,kg,18,auto,no
7790710000126,bebidas.yerba_mate_1kg,YERBA MATE CBSE HIERBAS SE.COMP.1KG.,YERBA MATE CBSE,1,un,11,auto,no
7791680101103,bebidas.yerba_mate_1kg,YERBA LA HOJA C/PALO 1KG,COOPERATIVA DE TRABAJO LA HOJA LIMITADA,1,kg,11,auto,no
7793395000047,bebidas.yerba_mate_1kg,YERBA MAS SABOR C/PALO 1KG..,ESTABLECIMIENTO YERBATERO BONAFE S.R.L.,1,kg,11,auto,no
7730241003920,bebidas.yerba_mate_1kg,"YERBA MATE S/PALO, BALDO, 1 KGR",BALDO,1,kg,10,auto,no
7792280002869,bebidas.yerba_mate_1kg,YERBA CACHAMATE AMARILLA 1 KG.,CACHAY S.A.,1,kg,8,auto,no
7793750000385,bebidas.yerba_mate_1kg,YERBA MATE PIPORE 1KG.,YERBA MATE PIPORE,1,un,8,auto,no
7790326000794,bebidas.yerba_mate_1kg,YERBA SINCERIDAD 1 KG.,COOP.MONTE CARLO LTD,1,kg,4,auto,no
7790070507105,bebidas.yerba_mate_1kg,YERBA CRUZ DE MALTA 1K. TRADICIONAL,MOLINOS RIO DL.PLATA,1,kg,3,auto,no
7790411001491,bebidas.yerba_mate_1kg,YERBA ROSAMONTE X1KG.PLUS,,1,kg,3,auto,no
7790411001699,bebidas.yerba_mate_1kg,YERBA CAMPECHE X1KG.SUAVE,,1,kg,3,auto,no
7793750000033,bebidas.yerba_mate_1kg,YERBA MULITA X1KG.,,1,kg,3,auto,no
7798373140029,bebidas.yerba_mate_1kg,YERBA INDUMAR TRADICIONAL,INDUMAR,1,kg,3,auto,no
7790411000531,bebidas.yerba_mate_1kg,YERBA ROSAMONTE SUAVE ESPECIAL 1K,HREÑUK HNOS.,1,kg,1,auto,no
7791102002711,bebidas.yerba_mate_1kg,YERBA COOPERATIVA,COOPERATIVA,1,kg,1,auto,no
7792710000182,bebidas.yerba_mate_500g,YERBA TRADICIONAL,AMAND,0.5,kg,2386,auto,no
7793704000911,bebidas.yerba_mate_500g,YERBA,PLAYA,0.5,kg,2359,auto,no
7790070507273,bebidas.yerba_mate_500g,YERBA MATE SELECCION,NOBLE,0.5,kg,2274,auto,no
7790387015324,bebidas.yerba_mate_500g,YERBA MATE 4 FLEX,MAÑAN,0.5,kg,2251,auto,no
7790387013627,bebidas.yerba_mate_500g,YERBA MATE 4 FLEX,TARAG,0.5,kg,2246,auto,no
7790070509048,bebidas.yerba_mate_500g,YERBA MATE SIN TACC,CRUZD,0.5,kg,2223,auto,no
7790387015607,bebidas.yerba_mate_500g,YERBA MATE CAMPO ORI,LA ME,0.5,kg,2171,auto,no
7790387014624,bebidas.yerba_mate_500g,YERBA MATE 4 FLEX,UNION,0.5,kg,2110,auto,no
7792280005693,bebidas.yerba_mate_500g,YERBA MATE HIE DIGES,CACHA,0.5,kg,2031,auto,no
7790710334580,bebidas.yerba_mate_500g,YERBA NARANJA LGD,CBSE,0.5,kg,1822,auto,no
7790070509123,bebidas.yerba_mate_500g,YERBA MATE,CHAMI,0.5,kg,1819,auto,no
7792710006436,bebidas.yerba_mate_500g,YERBA MATE SUAVE,AMAND,0.5,kg,1778,auto,no
7790411001958,bebidas.yerba_mate_500g,YERBA EDICION 55ANIV,ROSAM,0.5,kg,1751,auto,no
7790387800197,bebidas.yerba_mate_500g,YERBA MATE C/HIERBAS,BUENA,0.5,kg,1654,auto,no
7793704000881,bebidas.yerba_mate_500g,YERBA MATE S/PALO,PLAYA,0.5,kg,1570,auto,no
7790411001989,bebidas.yerba_mate_500g,YERBA SUAVE ED 55 AN,ROSAM,0.5,kg,1531,auto,no
7790480089734,bebidas.yerba_mate_500g,YERBA SELEC ESPECIAL,LA TR,0.5,kg,1506,auto,no
7790710334757,bebidas.yerba_mate_500g,YERBA MATE CON PALO,MATEA,0.5,kg,1439,auto,no
7790480089956,bebidas.yerba_mate_500g,YERBA LIVIANA,LATRA,0.5,kg,1380,auto,no
7792710000090,bebidas.yerba_mate_500g,YERBA MATE SEL ESPEC,AMAND,0.5,kg,1332,auto,no
7790710334603,bebidas.yerba_mate_500g,YERBA GUARANÁ LGD,CBSE,0.5,kg,1286,auto,no
7730241003661,bebidas.yerba_mate_500g,YERBA,CANAR,0.5,kg,1263,auto,no
7792198006621,bebidas.yerba_mate_500g,YERBA MATE SUAVE PAQ,NATUR,0.5,kg,1186,auto,no
7790710334818,bebidas.yerba_mate_500g,YERBA HIERB SERR MUN,CBSE,0.5,kg,1127,auto,no
7790070508522,bebidas.yerba_mate_500g,YERBA NATURAL,SALUS,0.5,kg,1110,auto,no
7790710334641,bebidas.yerba_mate_500g,YERBA MATE SILUETA NARNJA CBSE CORMILLOT X 500 GRS,CBSE,1,un,1101,auto,no
7790802001017,bebidas.yerba_mate_500g,YERBA MATE ORIGINAL,ROMAN,0.5,kg,1086,auto,no
7790387014143,bebidas.yerba_mate_500g,YERBA MATE UNION LIVIANA X 500 GRS,UNION,1,un,1026,auto,no
7790387015645,bebidas.yerba_mate_500g,YERBA MATE CAMPO SUR LA MERCED X 500 GRS,LA MERCED,1,un,992,auto,no
8480017251398,bebidas.yerba_mate_500g,YERBA ESP SIN TACC,DIA,0.5,kg,967,auto,no
7792710006450,bebidas.yerba_mate_500g,"YERBA MATE C/PALO HIERBAS SERRANAS, AMANDA, 500 GR",AMANDA,0.5,kg,713,auto,no
7790387015638,bebidas.yerba_mate_500g,YERBA MATE LA MERCED CAMPO&MONTEO.C 500G CJA-500-GR.,LA MERCED,0.0005,kg,643,auto,no
7790387015621,bebidas.yerba_mate_500g,YERBA MATE BARBACUA LA MERCED X 500 GRS,LA MERCED,1,un,642,auto,no
7798039850026,bebidas.yerba_mate_500g,YERBA MATE TRADICIONAL ANDRESITO X 500 GRS,ANDRESITO,1,un,634,auto,no
7792280005730,bebidas.yerba_mate_500g,YERBA MATE HIERBAS SERRANAS CACHAMATE X 500 GRS,CACHAMATE,1,un,618,auto,no
7790070509062,bebidas.yerba_mate_500g,"YERBA MATE C/PALO BOLDO Y MENTA, CRUZ DE MALTA, 500 GR",CRUZ DE MALTA,0.5,kg,608,auto,no
7793750009838,bebidas.yerba_mate_500g,"YERBA MATE C/PALO TRADICIONAL, PIPORE, 500 GR",PIPORE,0.5,kg,600,auto,no
7792280005754,bebidas.yerba_mate_500g,YERBA SUAVE TRADICIONAL ARROYO VERDE X 500 GRS,ARROYO VERDE,1,un,588,auto,no
7792280000605,bebidas.yerba_mate_500g,YERBA DEL LITORAL CACHAMATE X 500 GRS,CACHAMATE,1,un,568,auto,no
7790070507389,bebidas.yerba_mate_500g,YERBA CRUZ DE MALTA SELECCIÓN 10 X 500G PAQ-500-GR.,CRUZ DE MALTA,0.0005,kg,556,auto,no
7790387013504,bebidas.yerba_mate_500g,YERBA MATE TARAGUI 4FLEX SIN PALO 500G LAM-500-GR.,TARAGUI,0.5,kg,552,auto,no
7790480089932,bebidas.yerba_mate_500g,YERBA MATE LA TRANQUERA SUA SEL ES X500G PAQ-500-GR.,LA TRANQUERA,0.0005,kg,551,auto,no
7790387015614,bebidas.yerba_mate_500g,YERBA MATE MONTE ORIGEN CONTROLADO LA MERCED X500G,LA MERCED,1,un,549,auto,no
7790710334597,bebidas.yerba_mate_500g,"YERBA MATE C/PALO LIMON, CBSE, 500 GR",CBSE,0.5,kg,521,auto,no
7793750009784,bebidas.yerba_mate_500g,PIPORE YERBA CON PALO SUAVE CLASI10X1/2K PAQ-500-GR.,PIPORÉ,0.0005,kg,489,auto,no
7790710334610,bebidas.yerba_mate_500g,"YERBA MATE C/PALO POMELO, CBSE, 500 GR",CBSE,0.5,kg,484,auto,no
